1.636582914572864311e+00 1.727937264818483527e+02 4.396249386400575609e+00
1.648442211055276108e+00 1.737298176281128690e+02 4.408135164217308777e+00
1.660301507537688348e+00 1.746649756388942478e+02 4.418755663195987005e+00
1.672160804020100366e+00 1.755991187532072217e+02 4.428104231987036066e+00
1.684020100502512607e+00 1.765321652084330708e+02 4.436175795643729991e+00
1.695879396984924403e+00 1.774640332510080043e+02 4.442966953037113420e+00
1.707738693467336644e+00 1.783946411470769817e+02 4.448476080856726966e+00
1.719597989949748662e+00 1.793239071931820945e+02 4.452703444631827878e+00
1.731457286432160902e+00 1.802517497269218438e+02 4.455651317346650764e+00
1.743316582914572699e+00 1.811780871375667630e+02 4.457324106136520747e+00
1.755175879396984717e+00 1.821028378767605318e+02 4.457728487689525565e+00
1.767035175879396958e+00 1.830259204690664774e+02 4.456873552913822145e+00
1.778894472361808976e+00 1.839472535226486798e+02 4.454770961523001560e+00
1.790753768844220994e+00 1.848667557398039207e+02 4.451435107104119382e+00
1.802613065326633013e+00 1.857843459275700297e+02 4.446883293417241312e+00
1.814472361809045253e+00 1.866999430082523759e+02 4.441135922457394081e+00
1.826331658291457272e+00 1.876134660299612733e+02 4.434216695024816524e+00
1.838190954773869068e+00 1.885248341771221021e+02 4.426152824297745703e+00
1.850050251256281308e+00 1.894339667809363164e+02 4.416975263117940642e+00
1.861909547738693327e+00 1.903407833298333571e+02 4.406718945372067431e+00
1.873768844221105567e+00 1.912452034798770910e+02 4.395423041987145396e+00
1.885628140703517364e+00 1.921471470651868003e+02 4.383131231761188573e+00
1.897487437185929382e+00 1.930465341082544910e+02 4.369891987275448031e+00
1.909346733668341622e+00 1.939432848302640195e+02 4.355758875676404962e+00
1.921206030150753641e+00 1.948373196613883920e+02 4.340790874122880005e+00
1.933065326633165881e+00 1.957285592510397692e+02 4.325052699150428559e+00
1.944924623115577678e+00 1.966169244780267036e+02 4.308615148900062586e+00
1.956783919597989918e+00 1.975023364607368421e+02 4.291555456636809929e+00
1.968643216080401936e+00 1.983847165672923438e+02 4.273957653347070007e+00
1.980502512562814177e+00 1.992639864255370412e+02 4.255912936578276629e+00
1.992361809045225973e+00 2.001400679331354695e+02 4.237520041729743170e+00
2.004221105527637992e+00 2.010128832675200101e+02 4.218885611136466096e+00
2.016080402010050232e+00 2.018823548957661842e+02 4.200124555131103499e+00
2.027939698492462473e+00 2.027484055845552575e+02 4.181360398024060565e+00
2.039798994974874269e+00 2.036109584099176573e+02 4.162725600601691056e+00
2.051658291457286509e+00 2.044699367670345964e+02 4.144361849237401252e+00
2.063517587939698306e+00 2.053252643799178259e+02 4.126420300155739795e+00
2.075376884422110546e+00 2.061768653110848390e+02 4.109061765794438159e+00
2.087236180904522342e+00 2.070246639711203898e+02 4.092456828718794348e+00
2.099095477386934583e+00 2.078685851282225485e+02 4.076785867021593290e+00
2.110954773869346823e+00 2.087085539176396196e+02 4.062238974115833123e+00
2.122814070351758620e+00 2.095444958510979632e+02 4.049015754984284676e+00
2.134673366834170416e+00 2.103763368261197684e+02 4.037324980772290850e+00
2.146532663316582656e+00 2.112040031352771621e+02 4.027384084210738457e+00
2.158391959798994897e+00 2.120274214753990236e+02 4.019418479778948061e+00
2.170251256281407137e+00 2.128465189567068592e+02 4.013660695244579912e+00
2.182110552763818934e+00 2.136612231118397176e+02 4.010349304966894124e+00
2.193969849246231174e+00 2.144714619048572786e+02 4.009727660739778266e+00
2.205829145728642970e+00 2.152771637401237967e+02 4.012042422417410492e+00
2.217688442211055211e+00 2.160782574711629422e+02 4.017541898475733397e+00
2.229547738693467007e+00 2.168746724093816738e+02 4.026474215476210539e+00
2.241407035175879248e+00 2.176663383327595511e+02 4.039085344699001823e+00
2.253266331658291488e+00 2.184531854944216320e+02 4.055617023731136861e+00
2.265125628140703284e+00 2.192351446311677137e+02 4.076304619319837563e+00
2.276984924623115525e+00 2.200121469718933440e+02 4.101374985275792362e+00
2.288844221105527321e+00 2.207841242459262503e+02 4.131044374133498565e+00
2.300703517587939562e+00 2.215510086912836414e+02 4.165516463700805083e+00
2.312562814070351802e+00 2.223127330628494747e+02 4.204980558468925267e+00
2.324422110552764043e+00 2.230692306404489500e+02 4.249610021451744046e+00
2.336281407035175839e+00 2.238204352368438776e+02 4.299560983985577955e+00
2.348140703517587635e+00 2.245662812056398252e+02 4.354971370285107390e+00
2.359999999999999876e+00 2.253067034491023151e+02 4.415960260372159496e+00
