1.451532663316583038e+00 1.561158362273577040e+02 7.507516789417580938e+00
1.461407035175879443e+00 1.567981002505653123e+02 7.630771666330996794e+00
1.471281407035176070e+00 1.574781076905624104e+02 7.756457543654241782e+00
1.481155778894472252e+00 1.581557851624988871e+02 7.884580843603132827e+00
1.491030150753769101e+00 1.588310594472577577e+02 8.015147504806886758e+00
1.500904522613065284e+00 1.595038575029848289e+02 8.148163015079386895e+00
1.510778894472361911e+00 1.601741064765974443e+02 8.283632442160012488e+00
1.520653266331658315e+00 1.608417337152436630e+02 8.421560462454351637e+00
1.530527638190954720e+00 1.615066667777327893e+02 8.561951387774847433e+00
1.540402010050251347e+00 1.621688334459281577e+02 8.704809190126646001e+00
1.550276381909547752e+00 1.628281617360676137e+02 8.850137524572957659e+00
1.560150753768844378e+00 1.634845799100839940e+02 8.997939750240977475e+00
1.570025125628140783e+00 1.641380164868292013e+02 9.148218949516984111e+00
1.579899497487437410e+00 1.647884002532859995e+02 9.300977945500296329e+00
1.589773869346733814e+00 1.654356602756997745e+02 9.456219317796042745e+00
1.599648241206030441e+00 1.660797259106698220e+02 9.613945416696985546e+00
1.609522613065326624e+00 1.667205268161774256e+02 9.774158375858730707e+00
1.619396984924623029e+00 1.673579929625570912e+02 9.936860123521926269e+00
1.629271356783919655e+00 1.679920546434000244e+02 1.010205239237607522e+01
1.639145728643216060e+00 1.686226424863984903e+02 1.026973672813240768e+01
1.649020100502512687e+00 1.692496874641246905e+02 1.043991449689211670e+01
1.658894472361809092e+00 1.698731209047377888e+02 1.061258689138437816e+01
1.668768844221105718e+00 1.704928745026190882e+02 1.078775493614508107e+01
1.678643216080402123e+00 1.711088803289358111e+02 1.096541949171497166e+01
1.688517587939698528e+00 1.717210708421348500e+02 1.114558125792609999e+01
1.698391959798995154e+00 1.723293788983510240e+02 1.132824077634662530e+01
1.708266331658291337e+00 1.729337377617416678e+02 1.151339843194993051e+01
1.718140703517587964e+00 1.735340811147443674e+02 1.170105445406883860e+01
1.728015075376884369e+00 1.741303430682310136e+02 1.189120891670091673e+01
1.737889447236180995e+00 1.747224581716100147e+02 1.208386173821952170e+01
1.747763819095477400e+00 1.753103614228125480e+02 1.227901268054078976e+01
1.757638190954774027e+00 1.758939882781996857e+02 1.247666134781226965e+01
1.767512562814070431e+00 1.764732746623890307e+02 1.267680718465578771e+01
1.777386934673366836e+00 1.770481569779681195e+02 1.287944947402427154e+01
1.787261306532663463e+00 1.776185721151268808e+02 1.308458733470614632e+01
1.797135678391959868e+00 1.781844574611959615e+02 1.329221971852838635e+01
1.807010050251256494e+00 1.787457509100740936e+02 1.350234540728590815e+01
1.816884422110552677e+00 1.793023908715672405e+02 1.371496300944203561e+01
1.826758793969849526e+00 1.798543162806186047e+02 1.393007095662848194e+01
1.836633165829145709e+00 1.804014666064385892e+02 1.414766749997777495e+01
